age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
43,F,596,En Couple,3,false,1659 NU 89
55,F,931,Seule,3,false,223 AW 92
69,F,924,En Couple,1,false,4885 SP 25
21,M,587,Célibataire,0,false,1136 SQ 33
26,M,573,Seule,3,false,834 XR 81
48,M,1345,En Couple,4,true,2424 PB 76
23,M,513,En Couple,0,true,8609 GS 49
41,M,476,Célibataire,0,false,5706 PU 79
47,M,168,En Couple,3,false,3255 TE 66
23,F,445,En Couple,4,false,2191 MH 94
57,M,246,En Couple,1,false,9301 MQ 71
53,M,474,En Couple,3,false,5342 HM 14
57,M,1363,Célibataire,0,false,8964 KD 48
25,M,593,En Couple,4,true,5734 DW 94
81,M,702,En Couple,0,true,2889 XJ 54
64,M,590,Célibataire,0,false,8416 KT 84
41,M,534,Célibataire,0,false,4227 OH 29
20,M,161,En Couple,0,false,3135 EP 87
58,M,1130,Célibataire,0,false,9066 XN 45
76,M,811,En Couple,0,false,8033 YD 50
24,M,155,En Couple,4,true,9456 MQ 55
78,M,1159,Seule,2,false,7645 JA 17
18,F,557,En Couple,2,false,3393 CF 17
51,F,417,En Couple,4,false,3668 WN 62
54,M,539,Célibataire,0,false,9076 ZS 26
50,M,1030,En Couple,0,false,5313 FH 16
54,M,566,En Couple,0,false,6441 MN 87
40,M,405,En Couple,1,false,6107 MR 84
52,M,466,Célibataire,0,false,1386 IO 20
45,F,577,En Couple,3,true,8672 KG 94
41,Masculin,247,Célibataire, ,false,6332 RW 34
63,M,1345,En Couple,1,true,473 GK 92
37,M,203,En Couple,0,true,9917 NY 34
43,M,527,En Couple,2,false,5003 TW 13
29,M,1250,Célibataire,0,false,6069 JZ 74
34,F,482,Célibataire,0,false,5153 FP 94
53,M,210,Seul,0,false,54 TG 87
43,M,410,Célibataire,0,false,6628 EJ 91
22,F,1093,Célibataire,0,false,8574 NZ 96
26,F,464,En Couple,0,false,4037 IZ 66
67,M,214,En Couple,0,true,1442 OA 70
44,F,474,En Couple,1,false,6271 OV 94
72,F,446,En Couple,1,false,5346 WI 57
20,M,1319,En Couple,1,false,5111 JJ 75
65,F,538,Célibataire,0,false,666 UW 51
82,M,1160,Célibataire,0,false,638 LL 18
44,M,225,En Couple,1,false,1596 FO 16
50,M,431,En Couple,4,false,427 AQ 38
28,M,500,En Couple,4,false,2360 MF 25
22,M,1388,Célibataire,0,false,6034 TA 50
75,M,1274,En Couple,2,false,8421 OA 55
55,F,568,En Couple,2,true,2049 RA 56
36,M,837,En Couple,1,false,9271 CE 58
21,M,448,En Couple,2,false,8288 GO 13
84,M,908,En Couple,3,true,4697 EL 39
35,M,890,Célibataire,0,false,5438 SY 21
42,M,554,En Couple,1,false,2306 QC 37
54,M,173,Célibataire,0,false,4360 YP 35
18,M,228,En Couple,2,false,4018 GE 42
26,M,838,Célibataire,0,false,4099 KM 19
38,M,580,En Couple,0,false,227 FJ 40
39,M,164,En Couple,2,false,1647 YK 97
27,M,151,Célibataire,0,false,1882 JB 24
18,M,1308,En Couple,0,false,1236 ZX 49
22,F,577,Célibataire,0,false,6180 KB 17
31,M,1151,En Couple,4,false,9701 TG 85
63,M,424,Célibataire,0,false,2299 LK 13
40,M,705,Célibataire,0,false,7025 FQ 90
41,F,527,En Couple,0,false,3745 NE 66
45,M,1325,En Couple,0,false,3711 AO 40
55,M,1286,En Couple,1,true,8818 AZ 25
25,M,448,En Couple,1,false,9887 OS 21
19,M,1281,En Couple,2,true,7603 IN 78
28,M,580,En Couple,4,false,5725 RN 35
34,F,501,En Couple,1,false,6503 GP 15
21,F,912,Célibataire,0,false,303 VC 42
47,M,852,En Couple,2,false,7126 PU 90
69,M,753,En Couple,2,false,8180 OV 15
42,F,514,Célibataire,0,false,7237 QW 81
38,M,475,En Couple,2,true,212 SL 49
51,M,450,En Couple,2,false,2499 UY 85
27,M,1329,En Couple,0,true,7668 GH 85
25,M,779,En Couple,4,true,9143 RL 66
81,M,598,En Couple,0,false,129 VR 30
84,M,400,En Couple,1,false,7029 SE 55
57,M,540,En Couple,1,false,8849 ZL 43
23,M,152,En Couple,3,false,9288 ZN 90
57,M,527,En Couple,0,false,7879 NL 11
46,M,475,En Couple,4,false,2742 SB 38
84,F,513,En Couple,1,false,3806 MW 83
31,M,598,En Couple,1,false,977 BX 90
36,M,867,En Couple,0,false,7530 QM 64
21,M,409,En Couple,1,false,1778 TN 87
20,F,479,Célibataire,0,false,3148 JJ 29
67,M,167,Célibataire,0,false,8510 AX 84
47,F,151,En Couple,3,false,6924 LR 35
52,M,490,En Couple,2,false,8995 BY 39
43,M,550,En Couple,2,true,7518 XX 38
58,M,233,En Couple,2,false,8313 AJ 74
41,F,494,En Couple,1,false,4224 YV 39
42,F,878,Célibataire,0,false,7410 BS 27
24,M,599,En Couple,4,false,7176 FR 15
47,M,439,Célibataire,0,false,8876 YN 69
36,M,544,En Couple,0,false,2759 OL 32
39,Homme,1312,En Couple,3,false,7243 XK 92
78,M,477,Célibataire,0,false,3402 TQ 94
54,F,453,En Couple,4,false,1313 TG 60
18,F,996,En Couple,2,false,9109 XQ 69
49,F,1322,Seule,1,false,6584 KC 85
23,M,594,Célibataire,0,false,2184 LH 22
51,M,807,En Couple,2,false,3157 DP 96
28,M,227,Célibataire,0,false,9308 XR 39
27,M,523,En Couple,4,false,8180 MI 71
28,M,232,En Couple,3,false,6804 NM 55
35,M,446,En Couple,4,false,9584 BS 46
32,M,402,En Couple,1,true,7918 AJ 14
41,F,237,N/D,0,true,4761 SQ 40
45,F,160,En Couple,2,false,8785 DT 63
37,M,1068,En Couple,0,false,429 AR 17
35,M,552,En Couple,0,false,8575 VL 94
43,F,878,En Couple,0,false,2994 XH 92
79,F,960,En Couple,3,false,7410 UR 81
73,F,436,En Couple,0,true,1575 AQ 84
68,F,188,Seule,2,false,7152 RU 68
20,M,501,Célibataire,0,false,6536 GQ 37
22,M,556,En Couple,2,true,24 KA 77
21,M,409,En Couple,1,false,8185 EC 28
47,F,434,Célibataire,0,false,9747 RL 38
36,M,-1,En Couple,4,false,9287 TW 81
24,M,1280,Célibataire,0,false,4358 QH 64
22,M,531,En Couple,4,false,332 GP 85
22,F,452,Célibataire,0,false,8461 BJ 53
41,M,213,Seule,1,false,7482 OB 89
33,F,548,En Couple,1,false,1231 QW 17
28,M,421,Seule,2,false,1820 AB 70
68,M,1018,En Couple,1,false,4382 RZ 60
59,M,162,En Couple,0,false,7066 EM 75
38,M,567,En Couple,1,true,3653 JO 89
39,M,435,En Couple,1,false,6707 NM 37
54,M,1153,En Couple,2,false,2730 GK 44
78,F,584,En Couple,1,false,4258 KB 31
31,M,230,Célibataire,0,false,9563 ZQ 10
53,M,550,En Couple,2,false,8731 KH 60
21,M,941,En Couple,1,false,3010 JT 34
20,Masculin,237,Célibataire,0,false,5660 NA 74
50,F,236,En Couple,0,false,6163 ZE 44
57,M,570,Seule,2,false,7151 VA 93
61,F,414,Célibataire,0,false,6491 MK 46
21,M,973,En Couple,4,false,8468 WP 55
18,M,570,En Couple,2,true,3152 XU 30
25,M,220,En Couple,3,false,729 HQ 55
28,M,246,Célibataire,0,false,3109 NO 61
24,M,242,Célibataire,0,false,8147 RP 29
22,M,1216,En Couple,3,false,3444 GR 42
25,F,592,En Couple,4,false,4260 ZG 93
40,M,593,Célibataire,0,false,8851 YE 77
29,M,459,En Couple,2,true,549 RB 74
39,F,796,En Couple,3,false,9938 HM 18
64,M,542,En Couple,1,false,122 AV 64
58,F,1163,Célibataire,0,false,7801 HD 27
37,F,572,En Couple,4,true,227 BQ 27
27,M,207,En Couple,3,false,6732 PD 18
31,M,447,Célibataire,0,false,1206 OX 65
28,M,785,En Couple,1,false,9000 WQ 81
24,M,778,En Couple,0,false,1992 YW 20
69,M,1230,En Couple,4,false,581 LG 70
47,M,825,En Couple,1,false,6819 PN 75
51,F,1079,En Couple,0,false,2147 KG 13
34,M,706,En Couple,0,false,3886 DQ 31
53,M,813,En Couple,4,true,6591 VG 55
35,M,231,En Couple,2,false,7850 XI 69
28,F,503,En Couple,4,false,4221 QN 18
48,M,461,En Couple,0,false,4897 SH 13
20,M,718,En Couple,1,false,9293 BN 51
84,F,499,Célibataire,0,false,39 JB 11
21,M,458,Célibataire,0,false,2871 SS 79
26,F,806,En Couple,0,false,7419 JE 54
41,M,172,En Couple,0,false,7617 TK 71
73,M,418,En Couple,2,false,5332 EA 47
30,M,205,Célibataire,0,false,9429 QY 77
21,F,531,Divorcée,1,false,9733 ZX 91
31,M,238,En Couple,3,false,5101 MR 82
27,M,424,En Couple,1,false,8347 JY 19
33,M,466,En Couple,1,false,3097 BN 65
27,M,456,En Couple,2,true,91 RH 65
84,M,411,En Couple,2,false,5429 RY 65
27,M,493,En Couple,1,false,1527 GD 17
25,M,555,Célibataire,0,false,4390 EZ 89
46,M,198,En Couple,1,false,7848 AM 13
50,M,187,En Couple,1,false,4683 YF 67
26,M,195,Seule,2,false,9698 FV 55
35,F,1396,En Couple,2,false,9453 GY 51
46,M,1248,Célibataire,0,false,2356 YI 40
75,M,560,Célibataire,0,false,1553 VZ 92
63,M,242,En Couple,3,false,6615 MK 86
75,M,413,En Couple,1,true,690 LZ 42
24,F,162,Célibataire,0,false,1244 QM 83
29,M,402,Célibataire,0,false,5625 XZ 27
18,M,566,Célibataire,0,false,6160 KW 88
35,M,511,Célibataire,0,false,3367 FJ 40
30,M,203,En Couple,1,false,1658 SR 43
29,M,190,Célibataire,0,false,6119 ZL 81
58,M,406,Célibataire,0,false,4233 LV 20
21,M,1336,En Couple,1,false,4638 KM 11
35,M,440,En Couple,2,false,7927 JI 25
22,M,1202,En Couple,3,true,3021 QH 16
21,M,221,En Couple,1,false,538 DV 81
62,F,1178,Célibataire,0,false,6491 HJ 19
30,M,539,En Couple,1,false,7296 PR 13
43,F,401,En Couple,1,false,3740 IL 69
56,M,924,En Couple,1,false,6256 LN 88
49,Féminin,458,En Couple,3,false,4383 PM 90
82,F,181,Célibataire,0,false,6397 YD 19
40,M,530,En Couple,2,false,8377 TU 56
39,M,450,En Couple,2,false,5780 HP 51
59,F,796,En Couple,0,false,5852 CG 91
35,M,1221,En Couple,3,false,8186 OM 13
22,M,597,En Couple,0,false,3685 JM 80
59,F,204,En Couple,0,false,5056 EM 24
52,F,193,Célibataire,0,false,9303 YB 41
55,M,425,En Couple,1,true,6657 YY 31
60,M,208,En Couple,1,false,1858 OQ 61
62,M,490,Marié(e),2,false,880 CF 91
45,M,515,En Couple,3,false,4896 KC 39
21,M,592,En Couple,1,false,7101 SJ 18
48,F,1106,Célibataire,0,false,2276 NI 64
24,M,242,En Couple,3,false,5742 UR 89
27,M,840,Célibataire,0,false,2811 RO 76
42,M,476,Seule,3,false,9431 TM 50
45,M,419,En Couple,3,true,5900 MU 88
39,M,984,En Couple,0,false,5924 YV 77
23,M,598,Seul,0,false,9657 CJ 21
37,M,595,En Couple,0,false,9436 EI 73
52,M,206,Marié(e),0,false,542 UE 41
29,F,213,Célibataire,0,false,1278 AP 63
42,F,588,En Couple,0,false,9183 WH 17
29,M,158,Célibataire,0,false,948 CF 97
41,M,961,Célibataire,0,false,2155 NU 87
31,M,1097,Célibataire,0,false,1732 RZ 51
19,M,510,En Couple,3,false,3661 MP 19
76,F,412,En Couple,1,false,3051 NW 30
43,F,220,En Couple,3,false,5847 AE 74
58,F,1114,En Couple,0,false,3122 KP 58
38,M,498,En Couple,4,false,5558 QB 83
53,M,1257,En Couple,2,true,6875 WH 27
43,F,853,En Couple,2,false,9811 VP 25
79,F,586,En Couple,1,false,8771 AC 61
20,M,499,Célibataire,0,false,3358 YQ 44
20,M,499,En Couple,3,false,8175 JW 16
48,M,905,En Couple,2,false,2419 FI 96
79,M,217,Célibataire,0,false,4624 KR 80
61,M,874,Seule,1,false,9046 DK 33
32,M,579,En Couple,4,false,1825 KX 57
83,M,204,En Couple,1,false,5480 OB 19
81,M,1167,Célibataire,0,false,6085 JJ 18
71,M,1102,En Couple,3,false,5937 SS 98
65,M,593,Célibataire,0,false,9195 ZF 36
26,M,914,En Couple,0,false,1397 OG 15
38,M,465,En Couple,4,false,7356 RT 73
40,M,997,En Couple,0,false,6978 XL 65
63,M,465,En Couple,1,false,8009 AD 16
37,M,481,En Couple,0,false,5278 VK 23
75,F,431,Célibataire,0,false,3951 IT 68
19,M,429,Célibataire,0,false,2138 UL 43
27,M,195,Célibataire,0,false,8404 UA 80
39,M,798,Célibataire,0,false,3299 PG 23
37,M,597,En Couple,1,false,8313 QG 98
66,F,892,En Couple,1,false,5101 HI 73
82,F,1229,Célibataire,0,false,5815 UM 18
60,M,151,En Couple,3,false,6712 ZG 98
18,M,715,En Couple,0,false,4788 KQ 50
41,M,183,Célibataire,0,false,621 DJ 12
63,M,1209,Célibataire,0,false,3389 OK 77
79,M,562,Célibataire,0,false,4592 OE 23
20,M,741,En Couple,2,false,5467 BD 83
83,M,967,En Couple,3,true,8109 ZS 22
20,M,1165,En Couple,3,false,8128 WM 57
33,M,247,En Couple,2,false,60 PB 12
42,F,1103,En Couple,1,false,3337 WH 53
24,M,478,En Couple,4,false,9230 CG 75
54,M,550,Célibataire,0,false,27 YS 68
53,M,544,En Couple,2,false,4927 KO 50
29,M,477,En Couple,0,false,6071 ZX 75
44,M,403,Célibataire,0,false,2436 SN 68
19,M,507,En Couple,1,false,3735 RQ 80
27,M,1114,En Couple,2,false,364 TB 79
51,F,1229,Célibataire,0,false,4961 BB 73
81,M,1313,En Couple,2,false,7553 CS 47
23,F,1012,Célibataire,0,false,1009 ET 25
25,M,528,Célibataire,0,false,5653 ZO 44
21,F,565,En Couple,2,false,6016 JV 30
42,F,560,En Couple,3,false,1527 WN 73
49,F,452,Célibataire,0,false,3665 ZO 85
70,M,462, ,0,false,1757 SW 68
27,M,577,En Couple,0,false,512 JN 20
84,M,1017,Célibataire,0,false,282 TI 91
31,M,499,Célibataire,0,false,6195 HC 42
77,F,199,Célibataire,0,false,4519 TO 91
42,M,558,Célibataire,0,false,1947 QV 15
66,M,486,En Couple,0,false,666 XW 19
27,M,232,En Couple,2,false,257 EV 91
63,F,836,En Couple,4,false,7812 BK 49
21,M,578,En Couple,4,true,4859 PD 88
24,M,886,En Couple,1,true,5388 JE 13
22,F,522,Célibataire,0,false,8630 YG 60
37,M,533,En Couple,2,false,711 OS 77
60,M,887,Seule,1,false,7131 NJ 27
38,M,183,En Couple,1,true,5089 EZ 79
21,F,1090,En Couple,1,true,2684 NT 42
53,M,507,En Couple,0,false,3267 CX 69
80,M,173,En Couple,2,false,3733 YG 49
24,F,1060,En Couple,2,true,8509 WV 67
40,F,432,En Couple,3,true,9677 ZI 57
25,M,218,En Couple,3,false,2442 XW 32
26,F,1087,En Couple,3,false,8324 EI 37
38,F,512,Seule,1,false,6848 YW 58
31,M,204,En Couple,2,false,2628 TY 96
18,M,209,Célibataire,0,false,6383 LQ 38
43,M,455,En Couple,3,false,3298 AA 78
29,F,493,En Couple,0,false,5919 ZX 93
31,F,1304,En Couple,0,false,7804 QK 14
48,F,421,Célibataire,0,false,3108 KO 93
53,M,438,En Couple,3,false,1803 MJ 66
25,M,242,Célibataire,0,false,3067 KC 25
35,M,1116,En Couple,2,false,3584 VN 93
81,M,1312,En Couple,3,false,9964 KA 19
37,M,432,Seul,0,false,6279 IS 65
57,M,195,En Couple,3,true,5351 HT 96
27,M,489,Célibataire,0,false,8504 LF 83
28,M,518,En Couple,3,false,4457 JO 42
37,M,482,En Couple,2,false,387 VZ 13
34,M,534,En Couple,3,false,3894 RP 88
29,F,528,En Couple,1,true,7601 ZN 78
48,Homme,589,Célibataire,0,false,7470 FB 47
38,F,575,Seul,0,false,4456 BH 22
39,M,1159,En Couple,1,false,1066 XL 13
18,F,1120,En Couple,0,false,5973 WP 12
51,M,400,En Couple,4,false,6573 HJ 63
23,M,798,En Couple,1,false,2336 MA 25
84,M,421,En Couple,3,false,4549 KA 96
19,M,568,En Couple,1,true,2957 MV 16
35,M,1318,Célibataire,0,false,9688 FC 71
68,M,1098,Célibataire,0,false,9480 AI 69
54,M,1343,En Couple,2,true,8394 VM 64
78,F,176,En Couple,1,true,9574 PV 89
36,M,448,En Couple,3,false,1219 EV 71
29,M,179,En Couple,4,false,4071 OP 63
28,M,1343,En Couple,2,false,715 EX 67
50,M,407,En Couple,2,false,1032 VC 15
39,M,411,Célibataire,0,false,6496 ZR 46
25,M,452,Célibataire,0,false,59 PC 36
21,F,421,Célibataire,0,false,1724 NT 98
26,M,553,Seule,3,false,8415 UX 76
81,F,508,En Couple,2,true,8353 ZD 45
45,F,158,En Couple,3,false,5580 FB 62
40,M,543,En Couple,1,false,6270 VE 88
20,Homme, ,Célibataire,0,false,7877 MK 28
38,M,1192,En Couple,2,true,9993 LD 80
31,M,564,En Couple,3,false,2997 QX 81
47,M,434,Célibataire,0,false,2900 JW 13
18,M,184,Célibataire,0,false,2468 FQ 18
76,F,821,En Couple,1,false,2346 OQ 16
19,F,479,En Couple,0,true,8706 CT 71
21,M,435,En Couple,1,false,5168 VZ 11
71,F,764,En Couple,4,false,9336 WT 83
73,M,1259,Célibataire,0,false,150 XG 85
30,M,466,En Couple,2,true,8715 OB 66
45,F,526,Seule,1,false,6581 QF 31
36,M,475,Célibataire,0,false,9226 ST 41
19,M,593,En Couple,2,false,3265 XK 41
49,M,453,En Couple,2,false,1901 WB 72
27,F,463,Célibataire,0,false,2022 LQ 35
18,M,1261,En Couple,1,false,5574 UO 13
33,M,532,En Couple,0,false,9005 DF 40
30,M,491,Célibataire,0,false,6977 TZ 92
44,M,589,Célibataire,0,false,8853 MY 34
22,M,486,Célibataire,0,false,2181 AD 83
57,M,191,En Couple,4,false,7739 KO 28
52,M,842,En Couple,4,false,7730 CH 42
28,M,223,En Couple,0,false,3317 FJ 60
33,F,944,Célibataire,0,false,914 XS 30
38,M,492,En Couple,1,false,6416 RQ 54
26,F,539,En Couple,0,false,8986 HX 80
67,M,205,Seule,2,false,8199 LH 77
45,M,1327,Célibataire,0,false,2263 BL 13
24,F,494,En Couple,4,false,8653 HH 58
28,F,531,En Couple,2,false,1428 UA 48
39,F,485,Célibataire,0,false,2719 AE 28
77,M,404,Célibataire,0,false,8496 TW 44
24,M,493,En Couple,1,false,852 KP 25
37,F,426,En Couple,4,false,7802 CL 83
36,F,457,En Couple,2,false,670 AS 62
56,M,1003,En Couple,0,false,9223 ZC 86
28,F,507,Seule,3,false,6185 BJ 95
20,M,577,En Couple,2,false,2215 XO 67
65,F,239,En Couple,3,false,7849 KP 52
23,M,536,Célibataire,0,false,5781 TY 81
39,F,205,Célibataire,0,false,3501 WE 72
74,M,1221,Célibataire,0,false,8773 EO 46
25,M,237,En Couple,2,false,1888 DZ 95
55,M,584,En Couple,4,false,6774 VZ 34
52,M,1117,En Couple,0,false,4852 BC 15
74,M,1072,En Couple,1,false,9312 AP 20
59,M,489,Célibataire,0,false,6679 XW 97
19,F,576,Célibataire,0,false,6628 RB 42
24,Femme,414,En Couple,3,false,1055 VZ 60
38,M,496,En Couple,1,false,3825 NK 12
83,M,561,En Couple,1,false,6063 MT 47
39,M,1351,Célibataire,0,false,6058 CL 34
46,F,213,En Couple,1,false,1202 LU 21
25,M,230,En Couple,2,false,3410 HH 73
22,F,982,En Couple,0,false,7276 WQ 73
30,M,437,En Couple,4,false,8818 MV 58
83,M,876,Célibataire,0,false,9934 YO 84
35,F,432,Célibataire,0,false,5631 VG 65
61,M,473,En Couple,2,false,6321 MZ 88
28,F,416,En Couple,2,false,983 YF 81
64,M,527,En Couple,0,false,87 LP 62
49,F,436,En Couple,3,false,146 DA 86
28,F,447,En Couple,0,false,7054 XU 87
30,M,496,En Couple,1,false,6258 FH 74
20,M,476,En Couple,0,false,8366 SF 26
34,F,151,En Couple,0,false,3893 NF 20
58,F,512,Célibataire,0,false,6632 VN 71
23,F,591,En Couple,1,true,5392 OO 72
68,M,197,En Couple,1,true,6999 XF 24
18,M,539,En Couple,3,false,8083 HB 41
79,M,1218,En Couple,0,false,8064 UU 11
29,F,482,Célibataire,0,false,8521 OJ 46
42,F,198,En Couple,2,false,6259 CY 80
25,M,489,En Couple,2,false,7030 OW 22
38,F,178,Célibataire,0,false,8697 JS 24
29,M,505,En Couple,3,true,9545 RN 76
21,F,921,Célibataire,0,false,2757 LA 31
68,M,707,Célibataire,0,false,2345 TY 37
30,M,480,En Couple,2,true,3813 VD 82
64,M,248,Célibataire,0,false,4122 RI 14
23,M,1136,Célibataire,0,false,1040 UP 33
69,M,804,En Couple,3,false,8551 JZ 76
27,M,168,En Couple,0,false,8552 NO 63
61,M,1325,Célibataire,0,false,7478 MV 21
61,M,497,En Couple,4,false,3319 UR 77
78,F,207,Célibataire,0,false,1945 WB 58
26,M,580,Célibataire,0,false,1059 OX 74
56,M,1316,En Couple,2,true,1129 ON 42
39,F,894,En Couple,0,false,475 XX 82
26,M,508,En Couple,2,false,4379 JI 50
45,M,1069,En Couple,1,false,9 RU 40
45,F,166,En Couple,0,true,8140 ET 31
51,F,542,En Couple,2,false,2751 EH 52
45,M,1073,Célibataire,0,false,8038 NZ 60
35,M,544,Célibataire,0,false,5820 ED 71
73,Masculin,171,Célibataire,0,false,2459 FB 77
23,M,169,En Couple,3,false,9558 QY 74
51,F,547,Célibataire,0,false,2150 MA 35
35,F,552,En Couple,0,false,9584 RY 81
57,M,209,En Couple,0,false,239 VF 58
37,F,880,En Couple,0,false,515 UU 56
54,M,470,En Couple,0,false,1413 KC 35
54,M,414,Célibataire,0,false,4501 AN 72
70,M,177,En Couple,3,true,3907 CL 52
35,M,970,Célibataire,0,false,8039 XL 41
21,N/D,506,En Couple,1,false,525 IG 98
22,M,1033,Célibataire,0,false,7440 XT 33
31,M,196,En Couple,3,false,8978 RG 65
81,M,1250,En Couple,4,true,965 MD 66
25,F,558,Célibataire,0,false,7385 GF 88
83,F,243,Célibataire,0,false,3699 EA 55
59,F,403,En Couple,3,false,6870 XU 46
59,M,1036,En Couple,1,false,9312 IW 23
29,M,420,En Couple,1,false,3171 HR 29
23,M,498,En Couple,1,false,3343 OJ 65
42,M,177,En Couple,2,false,4745 XO 56
31,M,1084,Célibataire,0,false,3514 QQ 46
27,M,482,Célibataire,0,false,5207 II 54
40,M,214,En Couple,0,true,7816 WA 27
73,F,520,En Couple,2,false,2039 WB 81
31,M,459,En Couple,4,false,3590 DK 55
65,M,551,Célibataire,0,false,1005 NG 73
41,M,469,En Couple,2,true,6863 IW 95
61,M,538,En Couple,1,false,9097 IP 11
73,M,223,Célibataire,0,false,7846 VM 92
69,M,518,Célibataire,0,false,8530 SY 94
50,F,1396,Célibataire,0,false,8201 UH 94
72,M,507,En Couple,2,false,5898 BZ 43
48,M,593,Célibataire,0,false,4205 IV 59
65,M,939,En Couple,1,false,8158 JU 53
58,M,570,Célibataire,0,false,838 VY 15
24,M,1395,En Couple,3,false,8101 HO 18
33,M,243,Célibataire,0,false,1421 MD 95
22,M,552,En Couple,1,true,8750 FH 83
18,M,1075,Célibataire,0,false,3610 SR 52
82,M,1351,Célibataire,0,false,2788 SB 24
73,M,192,En Couple,2,true,9129 SQ 81
78,M,248,En Couple,3,false,5259 UO 21
53,F,246,En Couple,2,true,5302 SP 72
60,M,528,En Couple,1,false,6753 RB 15
30,M,460,Célibataire,0,false,7571 QY 60
84,M,237,En Couple,0,false,96 KO 90
59,M,1056,En Couple,3,false,4078 NG 93
28,M,459,En Couple,2,true,2472 UJ 31
34,M,417,En Couple,3,false,3870 BE 79
69,M,1086,Célibataire,0,false,2919 IO 25
71,M,809,En Couple,2,false,7508 RP 90
52,M,503,En Couple,1,true,8866 WM 25
63,M,236,Célibataire,0,false,6012 AL 72
55,M,838,Célibataire,0,false,427 GE 41
81,M,514,En Couple,3,false,5179 XM 10
35,M,1393,En Couple,2,true,571 QO 65
48,M,594,En Couple,3,false,5808 WD 74
34,M,1240,En Couple,1,false,8758 WI 54
35,F,478,En Couple,4,false,3365 IS 54
41,M,528,En Couple,3,false,2491 LY 26
49,F,862,En Couple,0,false,2876 LK 96
62,M,241,Célibataire,0,false,1075 UI 81
56,M,415,Célibataire,0,false,2980 OP 88
53,F,422,En Couple,1,false,3552 EQ 39
49,F,1145,Célibataire,0,false,35 DS 81
70,F,540,En Couple,2,false,2877 QH 29
82,M,515,Célibataire,0,false,3883 CS 64
47,F,551,En Couple,2,true,6353 XU 78
33,M,220,En Couple,2,false,3159 UL 73
37,F,866,En Couple,1,false,3213 WV 54
49,F,579,En Couple,3,false,9388 HH 30
26,F,167,Célibataire,0,false,235 NE 89
79,M,595,Célibataire,0,false,5690 QW 40
23,M,750,Célibataire,0,false,5103 HR 81
39,M,1247,En Couple,2,false,4123 PB 76
68,M, ,En Couple,4,false,6407 MH 73
35,F,517,Célibataire,0,false,6464 AK 50
53,M,487,En Couple,4,false,9740 KE 76
19,M,1240,En Couple,0,false,905 KO 39
22,M,522,Célibataire,0,false,6097 BA 57
50,M,478,Célibataire,0,false,5563 AH 39
31,M,567,Célibataire,0,false,1504 CR 15
25,F,800,Célibataire,0,false,8904 JR 55
25,M,577,En Couple,3,true,7874 WG 62
58,M,526,Célibataire,0,false,7741 OZ 45
63,M,168,En Couple,0,false,1813 DU 48
18,M,983,En Couple,2,false,5053 CI 88
43,M,553,En Couple,1,false,1253 BH 50
79,M,209,Célibataire,0,false,1720 VF 13
20,F,1063,En Couple,1,false,3621 WX 10
19,F,173,En Couple,2,false,72 NS 91
35,M,719,En Couple,2,false,3749 OC 49
30,F,231,En Couple,1,false,6848 OW 37
18,M,544,Seule,1,false,2651 UE 95
33,M,1210,Seule,1,false,6573 JE 36
41,F,964,En Couple,1,true,2188 OB 45
40,M,1259,Célibataire,0,false,759 DO 76
18,F,192,Célibataire,0,false,1554 IE 45
19,M,1203,Seule,2,false,6062 VI 66
66,M,1346,Célibataire,0,false,4324 WG 63
56,M,1179,Célibataire,0,false,4062 SB 93
56,M,402,Célibataire,0,false,3411 IZ 40
54,F,1092,Célibataire,0,false,2237 PE 41
57,M,1242,En Couple,2,false,6345 DX 13
22,F,563,Célibataire,0,false,5898 UG 73
49,M,446,En Couple,2,false,4233 AU 43
64,M,168,En Couple,1,true,190 TY 57
37,F,1220,En Couple,2,false,1300 EY 69
80,M,971,Célibataire,0,false,636 YY 45
55,F,167,En Couple,3,false,7152 BK 60
70,M,1089,Célibataire,0,false,8945 XR 86
18,M,1224,Célibataire,0,false,1280 CF 43
44,M,231,En Couple,0,false,5174 EK 31
20,F,874,En Couple,0, ,849 KC 98
22,M,579,En Couple,3,false,6779 BA 72
47,F,1331,Célibataire,0,false,1144 GE 56
